t,speed,omega,q_dynamic,f_parallel,thrust_mag,D_mag,D_mag_signed,L_mag,Cl,Cd,Cd_signed
0.2666667,3.24559926,84.959999995,0.18789252041272075,-0.017668822274923883,0.0,0.017668822274923883,0.017668822274923883,0.018642441513684913,0.09921864623847357,0.09403685807243907,0.09403685807243907
0.2833333,3.03160941,84.957500005,0.18097358515924716,-0.017315016557065428,0.0,0.017315016557065428,0.017315016557065428,0.017547332254274167,0.09696073732988958,0.09567703784963497,0.09567703784963497
0.3,2.82338278,84.955,0.17469311191580073,-0.016878663378711266,0.0,0.016878663378711266,0.016878663378711266,0.01642003335376205,0.09399359352918416,0.09661894045854831,0.09661894045854831
0.3166667,2.62235267,84.952499995,0.1690527206150574,-0.01637854742496512,0.0,0.01637854742496512,0.01637854742496512,0.015307516771663813,0.0905487750565097,0.09688425814962183,0.09688425814962183
0.3333333,2.43029672,84.950000005,0.16405218966829846,-0.015799659005259724,0.0,0.015799659005259724,0.015799659005259724,0.014291088398562517,0.08711306095613873,0.09630873587975558,0.09630873587975558
0.35,2.24957417,84.9475,0.15969289660513653,-0.015101903609514428,0.0,0.015101903609514428,0.015101903609514428,0.013470844253511517,0.08435468665096671,0.09456841181142853,0.09456841181142853
0.3666667,2.08322621,84.944999995,0.1559767580825658,-0.014237473484429618,0.0,0.014237473484429618,0.014237473484429618,0.012938833989372895,0.08295360250098135,0.09127945508966827,0.09127945508966827
0.3833333,1.93502829,84.942500005,0.15290505961964676,-0.013154570927811002,0.0,0.013154570927811002,0.013154570927811002,0.012752572302302168,0.08340189876008257,0.08603097216359722,0.08603097216359722
0.4,1.80937387,84.94,0.15047646718760252,-0.011812250710672724,0.0,0.011812250710672724,0.011812250710672724,0.012899259509237839,0.08572276948232731,0.07849899011747874,0.07849899011747874
0.4166667,1.71089223,84.937499995,0.14868492427149005,-0.01020094646217031,0.0,0.01020094646217031,0.01020094646217031,0.013288730872013993,0.08937510603125802,0.0686078061521824,0.0686078061521824
0.4333333,1.64383079,84.935000005,0.14751957455353387,-0.008353496250875036,0.0,0.008353496250875036,0.008353496250875036,0.013783259315830177,0.09343342642862845,0.056626358069136164,0.056626358069136164
0.45,1.61123265,84.9325,0.14696577794759444,-0.006352506342139042,0.0,0.006352506342139042,0.006352506342139042,0.014243531076600938,0.09691733188171157,0.04322439162948697,0.04322439162948697
0.4666667,1.61414565,84.929999995,0.1470062524351539,-0.004322006206709665,0.0,0.004322006206709665,0.004322006206709665,0.014574895210861622,0.09914473003310367,0.02940015227322491,0.02940015227322491
0.4833333,1.65124668,84.927500005,0.1476217009747885,-0.002398599416538333,0.0,0.002398599416538333,0.002398599416538333,0.014756813485938547,0.09996371392888084,0.016248284640399697,0.016248284640399697
0.5,1.7191472,84.925,0.14879127689140303,-0.0006915729425944562,0.0,0.0006915729425944562,0.0006915729425944562,0.01483887285078928,0.09972945431216103,0.0046479401013488734,0.0046479401013488734
0.5166667,1.8131692,84.922499995,0.15049214609061148,0.0007350566648459652,0.0007350566648459652,0.0,-0.0007350566648459652,0.014907310831769693,0.09905706855156404,,-0.004884352332934283
0.5333333,1.92824123,84.920000005,0.1526993671268439,0.0018665781727444201,0.0018665781727444201,0.0,-0.0018665781727444201,0.015056026249716473,0.09859913981968094,,-0.01222387628623173
0.55,2.05966227,84.9175,0.15538796860430723,0.002735772351955513,0.002735772351955513,0.0,-0.002735772351955513,0.015365084071793602,0.09888207053482063,,-0.017606075789060024
0.5666667,2.20356075,84.914999995,0.15853641439737123,0.00340709725742158,0.00340709725742158,0.0,-0.00340709725742158,0.015884488120008897,0.10019457157769733,,-0.021490944338388385
0.5833333,2.35696479,84.912500005,0.1621280082193772,0.003945986168471108,0.003945986168471108,0.0,-0.003945986168471108,0.016630428794956586,0.10257591502915257,,-0.024338707492981414
0.6,2.51770681,84.91,0.16615158423306434,0.004409486928273645,0.004409486928273645,0.0,-0.004409486928273645,0.01759603278959517,0.10590349090450348,,-0.026538940020507808
0.6166667,2.68435455,84.907499995,0.1706039818694298,0.004854164121279139,0.004854164121279139,0.0,-0.004854164121279139,0.01875973878027683,0.10996073230362481,,-0.02845281844004221
0.6333333,2.85612899,84.905000005,0.1754926844714584,0.005334315431380332,0.005334315431380332,0.0,-0.005334315431380332,0.02009134428790741,0.11448536643232558,,-0.030396226756950022
0.65,3.03278546,84.9025,0.1808372413654258,0.005895688237779707,0.005895688237779707,0.0,-0.005895688237779707,0.021555740317767694,0.11919967455270486,,-0.03260217969077525
0.6666667,3.21444289,84.899999995,0.18666820991812796,0.006567107251755236,0.006567107251755236,0.0,-0.006567107251755236,0.02311737768793497,0.12384207090256115,,-0.03518064085274909
0.6833333,3.4013505,84.897500005,0.19302235673919677,0.007351196121998221,0.007351196121998221,0.0,-0.007351196121998221,0.024747330350270314,0.12820965803307338,,-0.03808468742266385
0.7,3.59374033,84.895,0.19993855488851542,0.008234572492011299,0.008234572492011299,0.0,-0.008234572492011299,0.026422433609911755,0.13215276875760532,,-0.041185515703076124
0.7166667,3.79172527,84.892499995,0.20745376827077927,0.009192971372878132,0.009192971372878132,0.0,-0.009192971372878132,0.028125067938535725,0.1355727021638163,,-0.044313349665834924
0.7333333,3.99527294,84.890000005,0.21560086190784353,0.010200440753460374,0.010200440753460374,0.0,-0.010200440753460374,0.029841077992971497,0.13840889933791997,,-0.04731168819640643
0.75,4.20423465,84.8875,0.22440835653424343,0.011235760165281097,0.011235760165281097,0.0,-0.011235760165281097,0.03155404938270819,0.1406099570890678,,-0.050068367946746156
0.7666667,4.41829727,84.884999995,0.23389693952925786,0.012272078861423712,0.012272078861423712,0.0,-0.012272078861423712,0.033248233233259775,0.14214907343454486,,-0.052467889858339146
0.7833333,4.63697328,84.882500005,0.24407705535617222,0.013281746309439672,0.013281746309439672,0.0,-0.013281746309439672,0.0349081309983882,0.14302094454330463,,-0.05441620184272599
0.8,4.85969488,84.88,0.2549514515276623,0.014249570807410732,0.014249570807410732,0.0,-0.014249570807410732,0.03651430679856737,0.14322062722049478,,-0.05589131076535428
0.8166667,5.08599802,84.877499995,0.26652365607688044,0.015183891420427307,0.015183891420427307,0.0,-0.015183891420427307,0.03803564389441486,0.14271019861532755,,-0.05697014532941653
0.8333333,5.3155899,84.875000005,0.278802673764703,0.01610139134098285,0.01610139134098285,0.0,-0.01610139134098285,0.03943798598004526,0.14145483415746996,,-0.05775192584620513
0.85,5.54830432,84.8725,0.29180232460487876,0.017012793346024152,0.017012793346024152,0.0,-0.017012793346024152,0.04069248657578225,0.13945223579312738,,-0.05830245995833204
0.8666667,5.78408534,84.869999995,0.3055417111750534,0.01792672895761534,0.01792672895761534,0.0,-0.01792672895761534,0.041776501802809105,0.1367292918604955,,-0.058671953130957674
0.8833333,6.02297088,84.867500005,0.3200455040913141,0.01884998796329941,0.01884998796329941,0.0,-0.01884998796329941,0.04267572988509089,0.13334269452169784,,-0.05889783709606872
0.8999993,6.26514443,84.86500010500001,0.335348426673013,0.01979603252366146,0.01979603252366146,0.0,-0.01979603252366146,0.04337408004426734,0.12934034155037188,,-0.059031237212166514
0.9166659,6.51095024,84.862500115,0.3514981225208868,0.020780178717820445,0.020780178717820445,0.0,-0.020780178717820445,0.04385345844398771,0.1247615723505944,,-0.05911888965092734
0.9333325,6.76079911,84.860000125,0.3685507315208658,0.021806027499544092,0.021806027499544092,0.0,-0.021806027499544092,0.044107844984677715,0.11967916819120603,,-0.05916696301092412
0.9499991,7.0150857,84.857500135,0.38656592494831216,0.022867257727726895,0.022867257727726895,0.0,-0.022867257727726895,0.04414474729424914,0.11419720271555685,,-0.05915487178748226
0.9666657,7.27408586,84.855000145,0.4055991852134027,0.023945390787030337,0.023945390787030337,0.0,-0.023945390787030337,0.043988474233642154,0.1084530636088383,,-0.05903707813030163
0.9833323,7.53784188,84.852500155,0.4256914790760229,0.02500841890197253,0.02500841890197253,0.0,-0.02500841890197253,0.043680782258368134,0.10261136152684729,,-0.058747755431361015
0.9999989,7.80619462,84.850000165,0.44686874628478096,0.026029458828070763,0.026029458828070763,0.0,-0.026029458828070763,0.04326345988464914,0.09681469166133665,,-0.05824855518421663
1.0166655,8.07889299,84.847500175,0.4691481924035204,0.026996466083624632,0.026996466083624632,0.0,-0.026996466083624632,0.04277061681447388,0.09116653864816839,,-0.0575435790241831
1.0333321,8.355649,84.845000185,0.49254163810913376,0.02790512101748132,0.02790512101748132,0.0,-0.02790512101748132,0.04223284080541779,0.08574471179238687,,-0.056655354305899935
1.0499987,8.63614614,84.842500195,0.5170556222033719,0.028752685536123104,0.028752685536123104,0.0,-0.028752685536123104,0.04167938414422196,0.08060909185477987,,-0.05560849607165455
1.0666653,8.92006438,84.840000205,0.5426931636629856,0.02953980356205483,0.02953980356205483,0.0,-0.02953980356205483,0.041129730034946035,0.07578818527459422,,-0.05443186968244021
