t,speed,omega,q_dynamic,f_parallel,thrust_mag,D_mag,D_mag_signed,L_mag,Cl,Cd,Cd_signed
0.68333333,3.41247401,83.975000005,0.19052686747242545,0.004004702335897862,0.004004702335897862,0.0,-0.004004702335897862,0.02278945924394931,0.11961283752931896,,-0.021019095044311556
0.70000003,3.59318514,83.949999955,0.19696268263693706,0.004377150267877968,0.004377150267877968,0.0,-0.004377150267877968,0.02435260343023672,0.12364069733517022,,-0.022223246603248217
0.71666663,3.77511453,83.925000055,0.2037818737389456,0.0048481181675292025,0.0048481181675292025,0.0,-0.0048481181675292025,0.02589414323333101,0.1270679416094812,,-0.023790723279637105
0.73333333,3.95886316,83.900000005,0.21101576187390864,0.005423426764544754,0.005423426764544754,0.0,-0.005423426764544754,0.02737569063979339,0.1297329185113271,,-0.025701524456668286
0.75000003,4.14497201,83.87499995499999,0.21869773906458334,0.0060910981502062585,0.0060910981502062585,0.0,-0.0060910981502062585,0.028766786908076995,0.13153673664446028,,-0.02785167407884132
0.76666663,4.3338404,83.850000055,0.22685917260803592,0.006828470620441554,0.006828470620441554,0.0,-0.006828470620441554,0.030045881539044816,0.13244287719834746,,-0.03010004198613423
0.78333333,4.52570388,83.825000005,0.23552711986238115,0.00760995956260958,0.00760995956260958,0.0,-0.00760995956260958,0.031196384647253137,0.13245347145365355,,-0.03231033253009713
0.80000003,4.72065763,83.799999955,0.24472394406534637,0.008412868905852057,0.008412868905852057,0.0,-0.008412868905852057,0.03220243598520848,0.13158678080396483,,-0.0343769749951629
0.81666663,4.91871251,83.775000055,0.2544687932767118,0.009221689272803167,0.009221689272803167,0.0,-0.009221689272803167,0.03304841498165464,0.1298721723638524,,-0.036238979067171564
0.83333333,5.11965518,83.750000005,0.26476938747952095,0.010003570270918688,0.010003570270918688,0.0,-0.010003570270918688,0.033740424488259015,0.12743325355492136,,-0.0377822012059171
0.85000003,5.32300801,83.724999955,0.27561747762910893,0.010721537141012618,0.010721537141012618,0.0,-0.010721537141012618,0.0343015337865162,0.12445340579117721,,-0.03890006262752431
0.86666663,5.52820813,83.700000055,0.2869961733371693,0.011362408867618523,0.011362408867618523,0.0,-0.011362408867618523,0.03475013390456724,0.12108222036724522,,-0.0395908026769044
0.88333333,5.73477821,83.675000005,0.2988890065532965,0.01193547782094291,0.01193547782094291,0.0,-0.01193547782094291,0.03509676393674365,0.11742407103382493,,-0.039932809702770494
0.90000003,5.94244042,83.649999955,0.31128772466286725,0.012465114208409655,0.012465114208409655,0.0,-0.012465114208409655,0.03534802780115922,0.11355419761393437,,-0.04004370625892717
0.91666663,6.15113294,83.625000055,0.32419541633899973,0.012978074269754784,0.012978074269754784,0.0,-0.012978074269754784,0.03550982625856391,0.10953216630747344,,-0.040031640225857076
0.93333333,6.36093208,83.600000005,0.33762371302167415,0.013491355422635302,0.013491355422635302,0.0,-0.013491355422635302,0.035593371071437986,0.10542319659032073,,-0.0399597389113756
0.95000003,6.57197586,83.574999955,0.3515891157911871,0.014012438217041661,0.014012438217041661,0.0,-0.014012438217041661,0.03561486138079854,0.10129682570136962,,-0.03985458476298172
0.96666663,6.78449826,83.550000055,0.36611606828773335,0.014553134073204844,0.014553134073204844,0.0,-0.014553134073204844,0.03557878291384531,0.09717897135802211,,-0.03975005560741308
0.98333333,6.99884223,83.525000005,0.38123896816513986,0.01512654057640002,0.01512654057640002,0.0,-0.01512654057640002,0.035475034187520516,0.0930519625479469,,-0.03967732010503111
1.00000033,7.21534483,83.499999505,0.3969948921952097,0.01573072746471234,0.01573072746471234,0.0,-0.01573072746471234,0.035295647027229066,0.08890705578618262,,-0.03962450846087272
1.01666633,7.43421469,83.475000505,0.413414233041161,0.016348312155910222,0.016348312155910222,0.0,-0.016348312155910222,0.0350497089952856,0.08478108926597099,,-0.03954462824283683
